Time,Event,Source
2022年09月4日,」而此次事件男主角老K，4日也在臉書發文批龍龍，把私訊公開讓龍粉公審，還鬧到人家工作場合，「不就最不會霸凌，不就最會被霸凌」、「這還不是大欺小，什麼是大欺小。,68
2019年,」此外，龍龍像這樣公開私訊且沒有把對方個人資訊遮住也不是第一次了，有網友翻出她在2019年的貼文，當時因為客家事件被網友罵，她甚至要網友「不喜歡就滾」,68
2022年09月26日,如今也被大肆嘲笑，轟她雙標仔。,68
2022年09月7日,鄭家純7日的「屠龍」直播，一度吸睛超過6萬人同時觀看，連串藍勾勾帳號也在留言區大聊，其中不乏有網路小編跳出來哀「家純讓我無情加班」、「跨年真的都沒這麼多小編齊聚」、「我明天一定要報加班」；,68
"2022年09月2,"," 08/19 (五) 東北樂天金鷲 vs 千葉羅德海洋2,146 次觀看【日職】🇹🇼 #宋家豪 登板救援逐球紀錄 投出三上三下 賞對手一張老K！",69
2021年,▲老K因去年與龍龍的糾紛沉寂一時。,70
2021年,（圖／MTI音樂科技學院基金會提供）老K自2021年與龍龍的事件之後沈寂了一段時間，他說：「心境來說就是確實事件過後有刻意停止一段時間的公開演出，倒不是因為掙扎或被打擊，而是不希望任何演出因為這件事被模糊焦點，所以才空白了一段時間。,70
2022年,」他今年也已經開始登台復出，回憶起事件之後的個人心境，老K表示：「基本上對我來說這件事並不會改變我任何的表演風格或給我帶來限制，也希望觀眾不要被這件事情影響。,70
2022年2月24日,音樂脫口秀》將於2月24日開始於台北 「Pipe Live Music」登場。,70
2021年9月,image source: FB / 龍龍的沒梗人生文／羅文芳2021年9月底在脫口秀圈爆發的「龍K之亂」糾紛，事件人物除了龍龍、老K，還有薩泰爾娛樂博恩、鄭家純雞排妹，加上事件發展峰迴路轉，引發眾多網友關注，龍龍累積大量聲量，使她仍位在「YouTuber聲量排行榜」第四名。,71
2022年12月31日,龍龍「承認記錯」三個月後復出「龍K之亂」女主角的龍龍，起初透過媒體指控薩泰爾老K，在表演時拿她前男友賀瓏當段子，大開性玩笑讓她感覺很不舒服，對此博恩出面淚崩道歉，但龍龍不斷在網路上開嗆，讓剛簽下龍龍的經紀人康姐感到不滿，同時也是康姐旗下藝人的鄭家純也看不下去，開直播指控龍龍說謊、解約，網路風向大反轉，最後龍龍承認「記錯了」道歉，整起事件延燒近一週，落幕三個月後，龍龍仍不時會在粉專分享心情，12月31日她發出舞台照，兩天後並發出脫口秀專場活動資訊宣布回歸。,71
2016年,身為政大畢業的高材生，龍龍2016年時曾在馬來西亞的選秀節目中拿下冠軍，以為自己終於要開始走得順利一點時，卻還是沒有公司來簽約，甚至一度窮到只剩三千元。,72
2022年09月26日,今(2日)博恩代表薩泰爾道歉，宣布將老K無限期留職停薪。,73
2022年27月,被封「脫口秀小天后」 控訴老K創下聲量新高龍龍本名林千玉，今年27歲脫口秀資歷約6年，臉書與YouTube頻道都有超過30萬人追蹤，演出內容葷素不忌，從同志話題「不要和Gay當好朋友」、成人18禁「男生尻一發就沒事了」等演出影片都有百萬觀看。,73
2022年09月30日,從《KEYPO大數據關鍵引擎》查看她近一年聲量趨勢，30日她指控老K舞台霸凌，表示她已事前跟博恩溝通過，看到老K表演稿拿她與前男友「賀瓏」事情開玩笑，讓她很不舒服，希望可以拿掉，博恩答應不會演出，但老K還是在4千多人面前說她「爛人」、「前男友是孬種」事後更在直播間說她「被賀瓏X到性格扭曲」讓她為此哭了好幾天，該事件已發網友熱論,73
"2022年09月3,","使龍龍創下討論度新高共3,952筆，目前位居網路溫度計「YouTuber口碑聲量排行榜」第43名，事後爆料不知怎跟龍龍相處等內幕的呱吉則在42名。",73
2022年09月26日,博恩淚崩宣布無限期留停 老K堅持「清者自清」對此博恩今（2日）在薩泰爾頻道上傳17分鐘親影片說明原委，表示表演後有向龍龍說明會對老K懲處，跟她道歉後雙方也達成共識，但事後老K在其他直播節目口出惡言，對此博恩原有想邀請喜劇圈開座談會，檢討此風氣但被經紀公司阻止，他坦言雖想處理此事，但也思考到公司其實無權管理員工下班後的私下言論，內心很掙扎，眼看此事發展至今，已嚴重影響薩泰爾公司，因此宣布老K被「無限期留職停薪」、「以後有緣再相見」博恩講到激動處也忍不住落淚，隔空向老K喊話「你到底為什麼不願意道歉？,73
2020年10月1日,image source: FB／STR Network - 薩泰爾娛樂、龍龍的沒梗人生【網路溫度計】提醒您－◎尊重身體自主權、拒絕性騷擾 請撥打113、110◎反霸凌專線：0800-200-885分析說明分析區間：本文分析時間範圍為2020年10月1日至,73
2021年9月30日,2021年9月30日。,73
2022年09月25日,怎料，老K昨（2日）天出面爆料，「龍龍《炎上》的稿子其實是找來4位寫手幫忙的」，遭質疑雙重標準。,75
2022年09月25日,然而昨天卻被老K爆料，她在《炎上》演出的段子其實是找4位寫手幫忙的，遭批說謊成性，引起網友熱議。,75
2022年09月6日,龍龍6日再發影片回應網友提問，像是「老K的段子一點也不嚴重，妳在氣什麼？,76
2022年09月2日,一、未針對「公開美髮師」IG回應龍龍2日在IG上傳一則限時動態，公開一名髮型師批評她的私訊，讓該名髮型師的個資全曝光，導致「龍粉」們湧入該髮型師的帳號，更出征到美髮師的店裡，讓這名髮型師不得不道歉、更改帳號名稱。,76
2022年09月2日,（圖／翻攝自鄭家純臉書）脫口秀演員龍龍與薩泰爾成員老Ｋ之間的「言語霸凌」事件持續延燒，男方2日發布影片說明，卻堅持不向女方道歉，並稱對方是「喜劇圈毒瘤」，雙方糾紛越演越烈。,78
2022年09月1日,藝人雞排妹鄭家純1日開始也加入戰局，除在臉書發文嘲諷薩泰爾的作法，也分享自己過去被開不當玩笑的經歷。,78
2022年09月1日,鄭家純1日在臉書發文「當你和一間公司的代表說：『請像個大人負起該負的責任。,78
2022年09月25日,娛樂頭條2021.10.07 09:22 臺北時間龍龍與老K的霸凌爭議延燒整個喜劇圈，多日未發聲的龍龍昨（6）日晚間在臉書上傳影片，解釋近來針對她的種種質疑；,79
2022年09月25日,龍龍昨晚間於臉書貼出澄清影片，表示這幾天帶來負能量相當抱歉，感謝粉絲與公司陪她度過艱難的時期，整件事的溝通過程跟共事時的相處細節，薩泰爾娛樂所屬員工跟她各自有不同的解讀，導致事件陷入口水戰，她身為當事人雖然無力重複傷痛，但仍覺得有責任解釋清楚，因此決定拍片回應相關疑點。,79
2022年09月26日,龍龍回應，因為老K實際演出的內容跟當初的腳本完全不一樣，假如老K今天沒有違約，博恩也不需要道歉。,79
2022年09月5日,而有關此事大鵰博士5日也有在「老男孩直播」提及，不過大鵰博士當時的說法是認為自己只是想跟龍龍表達友善。,79
2022年5月7日,龍龍表示，當老K在《炎上》依舊說出前男友段子後，博恩5月7日曾回應她稱會對老K進行懲處，包括取消他的演出費用以及停止老K在薩泰爾的無限期露出，然而距離博恩承諾會懲處不到一個月的時間，老K卻仍出現在薩泰爾的新片中。,79
2022年9月,直到老K上了「老男孩直播」後，9月底龍龍再度找上博恩問話，博恩承諾會改善也想要改變喜劇圈長期霸凌的現象,79
2022年10月2日,孰料10月2日博恩上傳的影片中，卻在「護航」長期霸凌她的老K，讓她覺得受騙。,79
2022年09月3日,而她之前表示從正式登台至今，單口喜劇的稿子都是自己寫的，3日卻在回應中提到「沒聲稱我的本是自己寫的」，遭質疑雙重標準。,80
2022年09月2日,（圖／翻攝自Facebook／龍龍的沒梗人生）龍龍因不滿呱吉評論自己與老K的紛爭，日前發文怒嗆對方是「需要寫手寫稿的外行人」，並表示自己「從正式登台演出到現在7年，單口喜劇的稿子都是自己寫的」，然而2日卻又被老K爆料，她在《炎上》的演出其實是找來4位寫手幫忙的，遭批說謊成性，引起網友熱議。,80
2021年,」►龍龍長文槓網友「當被害者真的好辛苦」 去年發言遭翻曝真相：噁心►以大嘴巴奪2金曲！,80
2022年,事實上，兄弟比賽前半段苦無攻勢，周思齊直言，味全龍今年投手群成長幅度大，以往對決王玉譜，也是較為苦手，「以前要閃他球，現在幾乎都是被他K掉。,81
2022年,」味全龍總教練葉君璋「小葉再生工廠」擦亮招牌，小葉有料、小葉靠譜，周思齊直言，此役雖然從王玉譜手中擊出關鍵安，但今年也看出對方的進步，控球能力提升許多，「剛好是設定的球，有飄一點，就決定出手攻擊。,81
2022年09月7日,記者劉宛欣／綜合報導脫口秀女星「龍龍」控訴遭薩泰爾班底「老K」霸凌，並拍片哭著回應網路上的質疑，不料7日被鄭家純（雞排妹）直播爆出她改口聲稱「記錯了」，氣得公司馬上宣布解約，主播張雅琴在播報相關報導時，便無奈直呼「你們這一整個局在演什麼，是大家都要吵這個聲量，大家都要有知名度嗎？,82
1800年,（圖／翻攝龍龍、博恩、老K、鄭家純臉書）張雅琴在《1800年代晚報》講述了「龍K之亂」的過程，對於整件事相當無奈，不懂薩泰爾的老闆博恩為何要落淚拍片、處置老K：「你們當時如果有影片，知道他（老K）沒說這事情，幹嘛還讓這個事情炒這麼久，你就出來講，錄影帶公布就好了啊！,82
2022年09月25日,娛樂頭條2021.10.06 15:15 臺北時間龍龍與老K的霸凌爭議持續延燒，而日前在「老男孩直播」中，接著老K的話脫口而出「被賀瓏X過，所以整個個性扭曲了」的喜劇演員東區德，昨（5日）再度重啟「老男孩直播」，並就他當時的言論造成有人不愉快致歉。,84
2022年09月3日,甚至3日還在臉書發文預告重啟「老男孩直播」，並引用龍龍說過的話「最快樂的極端值」當slogan。,84
2022年09月5日,而5日晚間東區德如時打開直播，不過一改回覆網友留言的嗆辣作風，開頭就對於龍龍霸凌爭議提出看法稱，他當時之所以說出那句有爭議的話，是想要重複確認老K當時說的話，有點像是「換句話說」的感覺。,84
2022年09月26日,大鵰博士則稱，薩泰爾跟龍龍不是第一天認識，他們早就知道龍龍的個性，所以竟然決定找龍龍參加，那麼龍龍今天會有此反應，他們也該負責。,84
2022年09月4日,金鐘紅毯主持人黃豪平同為喜劇演員出身，他4日也對於「龍K之亂」造成的現象分享自己的想法，認為「『幽默』不等於不能嘲諷任何人事物」。,85
2022年09月4日,（圖／翻攝自龍龍、黃豪平、老K臉書）黃豪平4日在臉書PO文，以籃球明星詹姆斯（LeBron Raymone James Sr.）作為比喻，說道：「想像一下如果LBJ被球迷指點『什麼叫做打籃球』，會是多可笑的一件事？,85
2012年,（圖／翻攝自黃豪平臉書）事實上，黃豪平除了是主持人，同時也是喜劇演員，他在2012年參加第一屆《超級模王大道》，獲得第七名正式出道，進入演藝圈後，也持續參與喜劇脫口秀的演出,85
2022年,今年還舉辦了個人脫口秀演出《黃豪平脫口秀：Ha Ha Land》。,85
2022年09月26日,眼看龍龍與老K的爭議越演越烈，博恩也在今日透過影片的方式，還原整起事件的過程，並公布雙方之間所有的對話紀錄。,86
2022年09月26日,所以今天就變成這樣，就是老K你禮拜一到公司把門禁處理一下…,86
2022年09月26日,在影片的尾聲，博恩也再度強調，他真的從頭到尾都知道自己有錯、也想要道歉，「可是我今天被對方抹得形象是我一直想要迴避問題、死不道歉」，才會讓他決定出來澄清，並把所有的對話紀錄放在網路上，「讓你們看我從頭到尾是積極還是不積極？,86
2022年09月25日,image source: FB／龍龍的沒梗人生、這是老Ｋ That's Old Kay文/林思邑脫口秀演員龍龍控告老K霸凌事件持續延燒，老K爆料龍龍其實在《炎上》的演出是找寫手來幫忙，打臉她稿子都是自己寫的言論，對此龍龍在昨（3）表示「沒聲稱我的本是自己寫的」並表示她嗆呱吉有講自己是「單口喜劇（stand up comedy）因此和老K說的《炎上》「火烤（Roast）」節目形式不同。,87
2022年09月26日,賀瓏終於在今（5日）天發文提出3點聲明。,88
2022年,2022年世錦賽女單項目爆出大冷門，泰國「一姐」Ratchanok Intanon面對加拿大好手李文珊陷入苦戰，在打了3局之後以23:25、21:16、13:21遭到淘汰，無緣進入8強。,89
今日,更多 NOWnews 今日新聞 報導CBA／綠軍巨人Fall轉戰亞洲 和新疆隊簽下一年合約NBA／徹底轉型小球內線？,89
2022年09月3日,（圖／翻攝自龍龍IG、How Fun 如何爽臉書、阿K臉書）HowHow於3日透過臉書發文，分享公司群組對話，兩個星期前都還是充斥著wwww和燦笑，但是現在大家無論講什麼，都只會回「OKOK」表情圖示。,90
2022年09月3日,」喬瑟夫3日更新的影片，加入「OK」元素，也被網友宣布加入戰局。,90
2022年09月3日,（圖／翻攝自臉書／謝和弦）▲喬瑟夫3日更新的影片，加入「OK」元素。,90
2022年09月3日,而近日同樣是喜劇演員的黃豪平3日釋出的影片也成為話題，也有參與《炎上》的藝人熊熊就透露，其實龍龍曾打電話給自己稱「我是你我不會去」。,91
"2022年09月4,","一旁的黃豪平也表示因為罵別人的時候台下4,000名觀眾會為自己鼓掌，有點像「帶著愛互相攻擊」。",91
2022年09月26日,對此，老K也在今日發文酸龍龍，「雖然我們也不是什麼咖，多少算半個公眾人物好了，隔空互罵也無所謂，但你去把網友私訊公開讓你的粉絲在那邊公審，去鬧到人家工作場合，這還不是大欺小什麼是大欺小？,93
2022年09月25日,記者許逸群／台北報導脫口秀演員龍龍昨（6日）晚間發布影片回應近期與博恩「薩泰爾」員工老K等人的紛爭。,95
2022年09月26日,雖然網友看法不一，不過與她認識8、9年的前《大學生了沒》班底High咖（邱志恒）現身留言，「今天發生的這些，我真的不清楚，但我絕對不會因此抹煞了她的努力、她的貢獻，她也依舊是我認識的那個龍龍。,95
2022年09月26日,」他希望這一切能夠畫作喜劇的養分，「或許今天的當事人們，在未來成為一代笑匠時，都能笑談十年前的這一切，加油！,95
2022年09月2日,「龍Ｋ之亂」持續，也有越來越多人被牽扯其中，龍龍2日在IG上傳一則限時動態，公開一名髮型師批評她的私訊，讓該名髮型師的個資全曝光，並寫著「我猜又要被說，藉著聲量大，說話大聲了」。,96
2022年09月28日,記者田暐瑋／綜合報導威爾史密斯在台灣時間28日舉辦的第94屆奧斯卡典禮上，因為頒獎人克里斯洛克（Chris Rock）開了愛妻光頭的玩笑，憤而衝上台揍人，引發全球熱議，台灣網友幾乎一面倒力挺威爾史密斯，但曾和龍龍鬧翻的脫口秀諧星演員老K則逆風發文，讚賞克里斯洛克在遭到攻擊後依舊完成頒獎，掀起兩派聲浪討論。,97
2021年,龍龍疑似經由此事，聯想到自己去年遭老K「脫稿演出的霸凌」，在FB寫下「當初應該衝上台揍一拳的，大家就會說『好帥，真女拳』」。,98
2022年09月26日,對此，陳沂今(29日)凌晨在FB開嗆，直言博恩、龍龍在蹭「世界級」新聞熱度，狠批博恩的地獄梗「很難笑」，也開罵龍龍自比為受害人的行爲「丟臉至極」。,98
2022年,文：顏婕儒爾後提起2022年的奧斯卡頒獎典禮，會被回想起的可能不再是獎落誰家，而是頒獎時發生的驚人一幕——威爾史密斯（Will Smith）上台賞了克里斯洛克（Chris Rock）一巴掌。,99
2022年09月26日,我認為克里斯洛克今後應該也會謹言慎行，只開沒有雙臂的人的玩笑。,99
2022年09月26日,要如何在促進公眾討論之餘兼顧不肆意審判，是當今網路發達的世代應該去面對的問題。,99
2020年,事實上，2020年永慶廣告「真房價保證－退休老伯伯賣屋」，也是改編自真實消費者受害故事，訴說黑心仲介刻意拿附近較低的成交行情誤導，導致退休老伯伯低價賤賣房屋給投機客，而投機客很快再轉手高價賣出，短期內低買高賣賺差價，損害買賣方權益的案例。,99
2020年,2020年「真房價保證－退休老伯伯賣屋」篇播出後，確實曾有部分同業要求永慶下架廣告不准再播。,99
2022年,永慶房屋今年首創「一年內成交再上市地圖」，大膽曝光雙北市各行政區正在交易中、短期重複上市的物件數量，提醒消費者買賣屋時優先參考永慶的誠實房價報告書，以避免消費者以不合理的價格買房，成為炒房下的受害者。,99
2022年09月26日,（合成畫面／取自鄭家純、龍龍臉書）脫口秀演員龍龍控訴長期遭到老K霸凌事件，風向一變再變，如今已成為一場鬧劇。,100
2022年09月12日,」龍龍12日晚上在臉書發1800多字長文。,100
2022年09月26日,」龍龍也向粉絲、觀眾、喜劇圈、台北市議員「呱吉」邱威傑、百靈果主持人凱莉等人致歉，表示自己應該用更智慧的方式處理，而不是搞到如今這種血流成河的局面。,100
2022年09月12日,而龍龍12日在臉書首度發聲道歉，同時喊話鄭家純：「希望妳最後給我擁抱是真的。,102
2022年09月12日,（圖／翻攝龍龍、博恩、老k臉書）龍龍12日在臉書發文道歉，表示自己在風波發聲後就很混亂，完全不知道該怎麼處理，過程中也做了一些不理智的決定，「整件事情處理的過程中我處於很矛盾的情緒，既委屈又想為自己打抱不平，哭完就開噴，噴完又回去哭。,102
2022年9月30日,從龍龍9月30日接受《蘋果新聞網》專訪至今半個月，劇情、人物立場之翻轉千迴百折、荒誕媲美韓劇《上流戰爭（Penthous）》，其中吸引我的5個字叫「我們喜劇圈」。,106
2022年09月12日,沈寂多日的龍龍，12日晚間打破沉默，發文向被她公布IG帳號的美髮師、老K、薩泰爾等人與單位道歉。,106
2022年09月12日,眼淚、裝乖、扮演受害者這些她慣用的方式，依然出現在12日的道歉文中：「這一週我幾乎每天在掉淚，朋友安慰我時，我一邊哭一邊卻還是忍不住硬要丟笑話出來。,106
2022年09月26日,如今分眾市場中的意見領袖，除了要開與被開玩笑時自己和對方的底線，更要想想會對當事人以外的受眾造成什麼樣的影響。,106
2022年09月5日,東區德道歉了東區德5日在「老男孩直播#17 」邀請大鵰博士、六塊錢、仁頡、阿舜開直博暢談龍K之亂想法，東區德開頭9分鐘處解釋，當初直播形式很自由，彼此都不知道會講什麼，所以當他聽到老K表示性幻想對象是賀瓏，因為「是想要知道會不會是因為這樣，我們一直誤會那個人了，其實被X過，我也會變這樣」時，他想用比較誇張的言論確認，但造成他人舒服並非他的本意，東區德強調當時「心裡面是沒有主詞的」並不是真心想要攻擊特定人士，對造成不舒服的人感到抱歉。,108
2022年09月25日,記者古靜兒／綜合報導好萊塢影星威爾史密斯（Will Smith）昨（28）日在奧斯卡頒獎典禮上，怒甩嘲諷愛妻潔達蘋姬史密斯（Jada Pinkett Smith）的頒獎人克里斯洛克（Chris Rock）一巴掌，不只造就了該屆典禮的最高收視率，也讓隨後拿下影帝殊榮的他成了眾矢之的，並成為了全球熱議焦點。,109
2022年09月25日,龍龍昨日在臉書上發文寫道：「可惡，我真的要好好反省。,109
２００５年,本來的桃林鐵路屬於台鐵支線，功能是載運燃煤到林口發電廠，２００５年沿線增設簡易車站載運旅客，每天早晚一班車,110
２０１２年,但因載運量不高於２０１２年廢止。,110
1938年,桃園神社原為1938年落成，日治時期結束後，改為新竹縣忠烈祠,110
1950年,1950年設桃園縣，又改為桃園縣忠烈祠,110
1985年,本來要在1985年時拆除而獲得保留，現在是市定古蹟，算是台灣保留最完整的神社。,110
2022年09月２號,往前直走向天梯的，可以直接通往停機坪，是捷徑，往右走土路往龜山２號涼亭，則是繞遠路去停機坪，踏上窄陡樓梯沒幾步，看一下地圖發現不對～這樣會漏掉龜崙山。,110
2022年09月２號,往龜山２號涼亭這段路平緩寬敞又舒服，算是高級路段。,110
2022年09月６號,１２：２４ 走一段日曬的黃土小石子陡坡，來到高點的龜山６號亭，就在亭子午餐了。,110
2022年09月26日,我們說今天在虎頭山繞來繞去，這顆主峰一定要摸到。,110
2022年09月25日,image source：FB/龍龍的沒梗人生、呱吉文/林思邑台北市議員兼YouTuber的呱吉（邱威傑）在昨（30）日的直播中談到，因為許多人問他對於先前喜劇演員老K與龍龍兩人的事件，所以來講述一些自己個人的看法。,111
2022年09月25日,喜劇圈「龍K之亂」持續延燒，繼博恩拍影片「揮淚斬馬謖」讓老K無限期留職停薪之後，和龍龍所屬同一經紀公司的「雞排妹」鄭家純昨（7）日突開直播痛批龍龍欺騙，宣布和她終止合約，風向遽變讓人摸不著頭緒，台大電機工程學系教授葉丙成則在臉書發文笑說，這起事件後最大的收穫就是台灣人終於知道馬謖的「謖」怎麼念了。,112
2022年09月7日,眼看事情告一個段落，沒想到原本挺龍龍的鄭家純，7日卻突然開直播「屠龍」，宣布公司與龍龍解約，揭露她在聲明影片中假哭、欺騙等行為，讓風向瞬間大逆轉，許多網友看完也紛紛湧入薩泰爾臉書，留言要求博恩「該把馬謖的頭接回去啦！,112
2022年09月７日,image source:FB/鄭家純、這是老Ｋ That's Old Kay、凱莉蹲下去文/徐暘甯「龍Ｋ之亂」風波延燒近一週，又有最新發展，原本力挺龍龍的的經紀公司和藝人鄭家純（雞排妹），７日晚間在鄭家純的粉絲專頁貼出與龍龍的合約終止通知，並開直播「屠龍」，使得網路輿論風向瞬間大改。,113
2022年09月６日,鄭家純在直播中不僅爆料龍龍６日聲淚俱下的影片是「假哭」，怒轟她說謊、到處開戰，最後發現當初老Ｋ在炎上演出現場根本沒說過「前男友」三個字時，也只淡淡留下一句「我記錯了」，這才成為雙方撕破臉的關鍵導火線。,113
2022年09月25日,凱莉、黃豪平、呱吉合體直播回應而昨（７）日鄭家純在直播中還提及自己曾為龍龍而對Podcast節目《百靈果News》主持人凱莉不滿，直指凱莉曾有對不起龍龍的事。,113
2021年,對此，凱莉則在YouTube直播說明，鄭家純說的是去年初她與龍龍的合體演出計畫，當時因為新冠疫情爆發，為了不讓粉絲承受染疫風險，所以凱莉選擇退出；,113
2022年09月26日,記者許逸群／台北報導脫口秀演員龍龍今（6日）晚間發聲明回應近日與老K的事件，淚訴：「我從頭到尾只是需要一個老K的道歉，真的有那麼難嗎？,114
2022年4月7號,4月7號，薩泰爾的股東Hauer來跟我邀演，關於炎上這一場演出，我當時答應參加演出的條件就是，老K該不會在台上硬要提賀瓏的事情吧？,114
2022年4月16號,當時Hauer跟博恩都答應我，說不會提，所以我參加演出，然後後來在寫稿的時候，我不停地在稿子裡面看到有相關的內容，於是我就在4月16號,114
2022年09月17號,17號,114
2022年09月24號,24號，這3天分別都有向博恩提出要刪掉稿子內容，他都答應了，但是演出當天，儘管在彩排的時候，老K並沒有講，所以我就放心了，但沒有想到他在演出當下是脫稿演出，在4000多人的面前，直接把這個應該被刪掉的段子講出來。,114
2022年10月2號,10月2號博恩在影片裡面有說到，長期被霸凌這件事情已經不是一兩天的事情，而是好幾年的事情。,114
2022年8月31號,甚至是8月31號，老男孩直播完之後，有人說啊，他們是代稱Jim嗎？,114
2022年4月7號,4月7號，薩泰爾的Hauer來邀演，我唯一的參加條件就是不要再提到賀瓏了，因為我不知道他們會在台上又講出什麼，天線寶寶在做愛、還是其他我難以接受的笑話。,114
2022年5月1號,那5月1號當天他要脫稿演出之後呢，我馬上就到後台去反應，那Hauer跟博恩以及窗口都有跟我道歉，並且承諾會檢討這件事情。,114
2022年5月3號,5月3號，博恩沒有回應。,114
2022年5月5號,5月5號，博恩還是沒有回應。,114
2022年5月7號,5月7號的時候，博恩回應我說，他們會對老K進行懲處，會取消他這次的演出費用，以及停止他在薩泰爾的無限期露出。,114
2022年9月9號,但是後來又出現老男孩直播，9月9號的時候，我跑去跟博恩當面討論這件事情，他承諾我他想要改善喜劇圈，長期以來霸凌的風氣,114
2022年10月2號,然後他在10月2號最新的影片裡面，卻是哭著疼惜霸凌我的老K，所以這一段時間以來博恩一直答應我他做不到的事情，一直承諾，然後最後又騙我，最後又說謊，所以整件事情當然跟博恩還有薩泰爾有關啊。,114
2022年10月1號,是因為10月1號我的貼文呱吉那一篇文的最後一段，我說這長達7年來，我寫單口喜劇都是靠我自己沒有寫手，也許我的用字不精準，但是我絕對沒有說謊，因為單口喜劇是指Stand Up Comedy，這7年來一字一句全部都是我寫的，但是火烤是Roast的形式，這兩者有本質上面的差異，老K明明就知道這件事情，卻惡意要帶風向，所以我並沒有說謊，說謊人是他。,114
2021年,這是一個職場霸凌的性羞辱事件，跟女不女權完全沒有關係，那關於雙標的部分，有人挖出我去年的影片，裡面內容提到，每個人的底線不一樣，因為你開不起玩笑，或是你不覺得這個好笑，而我不能開玩笑，但是他們在直播裡面公然講的是性羞辱、是欺負，是污辱，它跟玩笑一點關係都沒有，也一點都不好笑，我長年來一直接受這樣子惡意攻擊，我並不覺得這是一件開玩笑。,114
2022年9月9號,剛剛提到的9月9號。,114
2022年9月10號,9月10號，博恩他擬的初稿給我，但那個初稿裡面，完全沒有道歉。,114
2022年9月11號,9月11號，我回覆了關於這個道歉聲明，我有諸多的不滿以及需要調整的地方。,114
2022年09月12號,12號他沒有回我,114
2022年09月13號,到了13號傍晚他才回應我。,114
2022年9月14號,所以9月14號博恩再次問我，他們薩泰爾只會對這次的事件表達一次的對外發表，座談會是你要的方式嗎？,114
2022年09月26日,老K今天雖然沒有道歉，但不代表這整件事情沒有意義。,114
2022年09月7日,（圖／翻攝老K、龍龍臉書）記者閔文昱／綜合報導脫口秀演員龍龍控訴被薩泰爾班底老K言語霸凌，話題延燒多日，原本挺龍龍的鄭家純（雞排妹），7日突然宣布雙方解約，在直播上演斬龍後風向大逆轉，讓許多網友紛紛湧入薩泰爾臉書粉專留言，向之前「揮淚斬馬謖」的博恩喊話「該把馬謖的頭接回去啦！,115
2022年09月6日,但隨著雞排妹開「屠龍」直播批評龍龍利用公司的善心，來達成自己的目的，還爆料龍龍6日「聲淚俱下」的反擊影片是set好的，風向也跟著整個大逆轉。,115
2022年09月26日,記者郭采縈／綜合報導喜劇演員龍龍先前經歷和老K的風波，引起外界兩極評價，如今調適心情後重新出發，不改搞笑作風，時常在社群和網友分享生活。,116
2022年09月26日,」對此，同為喜劇演員出身的黃豪平，今（10日）在《ETtoday星光雲》相關報導底下親自留言，直接向張雅琴喊話並做出回應，坦言真心希望這是一齣戲：「可惜不是……。,117
2022年09月26日,（圖／翻攝自Facebook／《ETtoday星光雲》、黃豪平）本站今報導《批「龍K之亂」是演的！,117
1800年,（圖／翻攝龍龍、博恩、老K、鄭家純臉書）對此，張雅琴近日在《1800年代晚報》講述了「龍K之亂」的過程，質疑薩泰爾的老闆博恩為何要落淚拍片、處置老K：「你們當時如果有影片，知道他（老K）沒說這事情，幹嘛還讓這個事情炒這麼久，你就出來講，錄影帶公布就好了啊！,117
2022年09月25日,（圖／翻攝自鄭家純臉書）鄭家純昨晚突然發文寫道：「阿純近況：懷孕初期。,118
2022年09月25日,（圖／翻攝自鄭家純臉書）有趣的是，鄭家純昨晚發文「報喜」後，雖然立刻解釋是「新事業寶寶」並非真的懷孕，但仍有不少網友會錯意，她隨即在留言區幽默表示：「不要擔心，剛看完《俗女》第二季＋《安眠書店》第三季的我，被嚇到排卵可能有問題。,118
2022年09月5日,文／閻芝霖「龍K之亂」讓台灣喜劇圈掀起風暴，身為「當事人之一」也就是龍龍前男友的賀瓏在5日下午終於發聲，3點聲明雖然都未針對事件本身說明，但幽默回應讓許多網友直喊「我瓏粉我驕傲」。,121
2022年,3點聲明網讚圈粉：很有風度龍K之戰爆出至今已過了一週的時間，根據《KEYPO大數據關鍵引擎》，龍龍、老K、博恩的聲量都創下今年新高,121
2022年09月5日,身為「當事人之一」的賀瓏儘管在5日才首度發聲，但先前不斷被提到的他，聲量也來到新高11348筆，賀瓏列三點聲明表示：「一、我的「瓏」有玉字旁，瓏子的「瓏」也有玉字旁；,121
2020年10月06日,分析說明分析區間：本文分析時間範圍為2020年10月06日至,121
2021年10月05日,2021年10月05日。,121
2022年09月25日,娛樂頭條2021.10.05 10:24 臺北時間脫口秀演員龍龍與老K的《炎上》霸凌爭議越演越烈，雙方都有各自擁護的支持者，而同樣也是喜劇演員出身的藝人黃豪平，昨（4）日則在臉書發文提問：「為什麼會出現一堆人來指點現在每週在俱樂部磨練技藝的人『什麼叫幽默』？,122
2022年09月25日,黃豪平疑似對於近日龍龍與老K牽涉的「玩笑議題」有感而發，昨日在臉書發文提出自身看法道，就如同試著設想，如果有球迷指點「詹皇」LBJ（LeBron James）打球會是多可笑的一件事情一樣，他不解「為什麼會出現一堆人來指點現在每週在俱樂部磨練技藝的人『什麼叫幽默』？,122
2016年,保守派色彩濃烈的作家安‧庫爾2016年曾參加「火烤喜劇中心」演出，那回她成了被羞辱最慘的一人。,123
2016年,事實上吐槽表演始祖美國在2016年也有過類似情況。,123
